customer_id,company_name,industry,subscription_tier,annual_recurring_revenue,renewal_days,health_score,health_status,primary_risk_reasons,recommended_action,salesforce_update_date
CUST-104157,Taylor Inc,Education,Enterprise,106623,96,50.2,Watch,High support volume; No recent CSM touch,Review support history and escalate recurring issues,2026-06-27
CUST-104158,Rogers-Gutierrez,Financial Services,Professional,21095,247,69.1,Watch,Negative NPS; No recent CSM touch,Monitor,2026-06-27
CUST-104159,Snyder-Contreras,Healthcare,Professional,93561,29,67.0,Watch,Negative NPS; Upcoming renewal,Monitor,2026-06-27
CUST-104160,Rivers-Gallagher,Technology,Starter,215711,158,60.8,Watch,Negative NPS,Monitor,2026-06-27
CUST-104161,"Molina, Phillips and Parks",Financial Services,Professional,59337,257,46.4,At Risk,High support volume; Negative NPS,Prioritize CSM outreach and create success plan,2026-06-27
CUST-104162,"Munoz, Anderson and Murphy",Manufacturing,Starter,170568,97,63.9,Watch,No major risk drivers,Monitor,2026-06-27
CUST-104163,"Mcneil, Schultz and Brown",Logistics,Enterprise,20748,86,74.1,Healthy,Upcoming renewal,Monitor,2026-06-27
CUST-104164,"Robinson, Maynard and Parker",Financial Services,Starter,130310,276,68.2,Watch,No recent CSM touch,Monitor,2026-06-27
CUST-104165,Miller-Lang,Technology,Professional,174578,155,69.9,Watch,Negative NPS,Monitor,2026-06-27
CUST-104166,Waters Ltd,Healthcare,Enterprise,204135,346,67.6,Watch,Negative NPS,Monitor,2026-06-27
CUST-104167,Foster-Ritter,Manufacturing,Professional,208025,215,62.5,Watch,No recent CSM touch,Monitor,2026-06-27
CUST-104168,"Wilson, Nunez and Carter",Education,Enterprise,122120,276,67.9,Watch,No major risk drivers,Monitor,2026-06-27
CUST-104169,"Young, Miller and Mendez",Financial Services,Enterprise,183897,318,63.6,Watch,No recent CSM touch,Monitor,2026-06-27
CUST-104170,Gomez-Mcdonald,Manufacturing,Enterprise,51833,193,59.1,Watch,High support volume; No recent CSM touch,Review support history and escalate recurring issues,2026-06-27
CUST-104171,"Savage, Conrad and Arias",Financial Services,Enterprise,253547,92,70.6,Healthy,No major risk drivers,Evaluate expansion opportunity,2026-06-27
CUST-104172,"Allison, Hicks and Snyder",Financial Services,Enterprise,127521,293,55.5,Watch,No recent CSM touch,Monitor,2026-06-27
CUST-104173,White Inc,Manufacturing,Enterprise,41091,34,55.3,Watch,Negative NPS; No recent CSM touch; Upcoming renewal,Monitor,2026-06-27
CUST-104174,Smith Ltd,Manufacturing,Enterprise,147851,311,46.8,At Risk,Low feature adoption; Negative NPS,Prioritize CSM outreach and create success plan,2026-06-27
CUST-104175,Carr LLC,Education,Professional,205973,124,69.2,Watch,No major risk drivers,Monitor,2026-06-27
CUST-104176,"Alexander, Hicks and Perez",Education,Professional,45194,80,72.1,Healthy,Upcoming renewal,Monitor,2026-06-27
CUST-104177,"Flynn, Jensen and Johnson",Financial Services,Enterprise,57694,206,69.7,Watch,Negative NPS,Monitor,2026-06-27
CUST-104178,"Wood, Chambers and Watson",Financial Services,Starter,198834,28,61.9,Watch,Negative NPS; Upcoming renewal,Monitor,2026-06-27
CUST-104179,"Golden, Smith and Taylor",Healthcare,Professional,111514,152,64.5,Watch,No major risk drivers,Monitor,2026-06-27
CUST-104180,Wong Ltd,Healthcare,Enterprise,64328,209,60.4,Watch,Low feature adoption; No recent CSM touch,Schedule product enablement session,2026-06-27
CUST-104181,Reed-Fisher,Financial Services,Professional,176029,209,63.3,Watch,No recent CSM touch,Monitor,2026-06-27
CUST-104182,Cook Ltd,Financial Services,Professional,172131,62,57.7,Watch,No recent CSM touch; Upcoming renewal,Monitor,2026-06-27
CUST-104183,Pace Group,Manufacturing,Professional,63527,315,65.0,Watch,No recent CSM touch,Monitor,2026-06-27
CUST-104184,Rivera-Hill,Healthcare,Professional,92059,158,48.8,At Risk,Negative NPS; No recent CSM touch,Prioritize CSM outreach and create success plan,2026-06-27
CUST-104185,Neal LLC,Healthcare,Enterprise,231860,196,62.0,Watch,No recent CSM touch,Monitor,2026-06-27
CUST-104186,"Miller, Smith and Flores",Logistics,Enterprise,42866,270,77.0,Healthy,Negative NPS,Monitor,2026-06-27
CUST-104187,Coleman Ltd,Technology,Enterprise,76748,73,77.0,Healthy,No recent CSM touch; Upcoming renewal,Monitor,2026-06-27
CUST-104188,Savage LLC,Logistics,Professional,55892,183,65.3,Watch,No major risk drivers,Monitor,2026-06-27
CUST-104189,Haas-Krause,Education,Enterprise,211768,196,81.7,Healthy,Negative NPS,Evaluate expansion opportunity,2026-06-27
CUST-104190,Cook-Schroeder,Technology,Enterprise,154076,363,68.6,Watch,No major risk drivers,Monitor,2026-06-27
CUST-104191,Yoder-Haas,Manufacturing,Enterprise,132793,325,45.2,At Risk,Low feature adoption; No recent CSM touch,Prioritize CSM outreach and create success plan,2026-06-27
CUST-104192,Bridges PLC,Manufacturing,Enterprise,79898,322,64.6,Watch,Negative NPS; No recent CSM touch,Monitor,2026-06-27
CUST-104193,"Stevenson, Duncan and Smith",Healthcare,Starter,88424,331,55.6,Watch,No recent CSM touch,Monitor,2026-06-27
CUST-104194,Gomez Group,Education,Professional,190048,66,81.7,Healthy,Upcoming renewal,Evaluate expansion opportunity,2026-06-27
CUST-104195,Graham-Holden,Manufacturing,Enterprise,76013,180,68.0,Watch,Negative NPS,Monitor,2026-06-27
CUST-104196,Brown-Sandoval,Financial Services,Enterprise,35433,263,63.0,Watch,Low feature adoption; No recent CSM touch,Schedule product enablement session,2026-06-27
CUST-104197,Nelson Group,Logistics,Enterprise,89290,205,84.1,Healthy,No major risk drivers,Monitor,2026-06-27
CUST-104198,Howell-Boyd,Manufacturing,Starter,27036,135,61.1,Watch,No recent CSM touch,Monitor,2026-06-27
CUST-104199,Stevens-Gray,Technology,Professional,169514,231,70.9,Healthy,No major risk drivers,Evaluate expansion opportunity,2026-06-27
CUST-104200,Scott-Wilson,Financial Services,Starter,24212,325,68.4,Watch,No recent CSM touch,Monitor,2026-06-27
CUST-104201,"Shannon, Willis and Ashley",Logistics,Professional,217595,105,61.3,Watch,Negative NPS; No recent CSM touch,Monitor,2026-06-27
CUST-104202,Jones-Sanders,Technology,Starter,197817,113,68.1,Watch,No recent CSM touch,Monitor,2026-06-27
CUST-104203,Dyer-Smith,Financial Services,Professional,211710,357,60.4,Watch,No recent CSM touch,Monitor,2026-06-27
CUST-104204,Scott Ltd,Technology,Enterprise,120005,27,61.7,Watch,Low feature adoption; Upcoming renewal,Schedule product enablement session,2026-06-27
CUST-104205,"Jenkins, Martin and Andrews",Healthcare,Starter,24074,100,55.1,Watch,No major risk drivers,Monitor,2026-06-27
CUST-104206,"Carlson, Turner and Parker",Logistics,Professional,157277,41,53.7,Watch,No recent CSM touch; Upcoming renewal,Monitor,2026-06-27
CUST-104207,Mendoza and Sons,Healthcare,Starter,278830,169,63.8,Watch,No recent CSM touch,Monitor,2026-06-27
CUST-104208,Kelly-Willis,Education,Professional,285183,126,57.0,Watch,High support volume; Negative NPS; No recent CSM touch,Review support history and escalate recurring issues,2026-06-27
CUST-104209,Myers-Alvarez,Education,Enterprise,50492,63,71.2,Healthy,No recent CSM touch; Upcoming renewal,Monitor,2026-06-27
CUST-104210,"Green, Thomas and Rodriguez",Financial Services,Professional,134347,66,70.2,Healthy,Negative NPS; No recent CSM touch; Upcoming renewal,Evaluate expansion opportunity,2026-06-27
CUST-104211,Soto-Reese,Logistics,Professional,60746,243,68.8,Watch,No major risk drivers,Monitor,2026-06-27
CUST-104212,"Calderon, Adams and Mclaughlin",Manufacturing,Enterprise,127900,202,43.3,At Risk,Low feature adoption; Negative NPS; No recent CSM touch,Prioritize CSM outreach and create success plan,2026-06-27
CUST-104213,"Turner, Norman and Walker",Education,Professional,279666,321,64.6,Watch,No recent CSM touch,Monitor,2026-06-27
CUST-104214,Floyd-Rogers,Technology,Enterprise,185921,339,54.5,Watch,No recent CSM touch,Monitor,2026-06-27
CUST-104215,Nelson Inc,Logistics,Starter,292387,82,68.1,Watch,Upcoming renewal,Monitor,2026-06-27
CUST-104216,Fowler-Singleton,Education,Starter,70082,79,69.0,Watch,Upcoming renewal,Monitor,2026-06-27
CUST-104217,"Bush, Hernandez and Moore",Education,Professional,279362,219,69.4,Watch,No major risk drivers,Monitor,2026-06-27
CUST-104218,"Hunter, Peterson and Mendoza",Logistics,Professional,226698,258,64.1,Watch,No major risk drivers,Monitor,2026-06-27
CUST-104219,Leonard Inc,Technology,Professional,126719,144,62.3,Watch,No recent CSM touch,Monitor,2026-06-27
CUST-104220,Lewis-Mathis,Healthcare,Starter,88839,183,75.9,Healthy,Negative NPS,Monitor,2026-06-27
CUST-104221,Reyes-Rivas,Logistics,Enterprise,192676,169,71.0,Healthy,No major risk drivers,Evaluate expansion opportunity,2026-06-27
CUST-104222,"Pham, Stephenson and Walters",Logistics,Professional,293778,142,78.2,Healthy,No major risk drivers,Evaluate expansion opportunity,2026-06-27
CUST-104223,Black PLC,Logistics,Starter,214255,220,51.4,Watch,Low feature adoption; No recent CSM touch,Schedule product enablement session,2026-06-27
CUST-104224,"Moore, Hernandez and Mann",Education,Enterprise,73769,253,62.3,Watch,Negative NPS,Monitor,2026-06-27
CUST-104225,Perez PLC,Financial Services,Professional,224996,37,58.5,Watch,No recent CSM touch; Upcoming renewal,Monitor,2026-06-27
CUST-104226,Cox Inc,Education,Professional,70506,226,64.3,Watch,No major risk drivers,Monitor,2026-06-27
CUST-104227,Le Ltd,Healthcare,Enterprise,16160,106,66.0,Watch,No recent CSM touch,Monitor,2026-06-27
CUST-104228,Pearson LLC,Technology,Starter,69806,20,65.6,Watch,No recent CSM touch; Upcoming renewal,Monitor,2026-06-27
CUST-104229,Roberts PLC,Logistics,Enterprise,261246,80,53.2,Watch,Low feature adoption; Upcoming renewal,Schedule product enablement session,2026-06-27
CUST-104230,Brown-Newton,Financial Services,Enterprise,286897,111,60.8,Watch,High support volume; No recent CSM touch,Review support history and escalate recurring issues,2026-06-27
CUST-104231,Terrell-Lopez,Technology,Enterprise,212052,25,59.5,Watch,Low feature adoption; No recent CSM touch; Upcoming renewal,Schedule product enablement session,2026-06-27
CUST-104232,Joseph Inc,Healthcare,Enterprise,37855,260,78.8,Healthy,Negative NPS,Monitor,2026-06-27
CUST-104233,Lindsey-Jackson,Education,Starter,169292,37,69.6,Watch,Upcoming renewal,Monitor,2026-06-27
CUST-104234,Warren-Estes,Financial Services,Enterprise,138883,205,64.8,Watch,No recent CSM touch,Monitor,2026-06-27
CUST-104235,"Wilkinson, Ramirez and Hampton",Financial Services,Professional,193361,140,61.4,Watch,No major risk drivers,Monitor,2026-06-27
CUST-104236,Lee PLC,Technology,Starter,92866,315,62.0,Watch,No recent CSM touch,Monitor,2026-06-27
CUST-104237,Owens and Sons,Logistics,Enterprise,223235,71,71.0,Healthy,Negative NPS; Upcoming renewal,Evaluate expansion opportunity,2026-06-27
CUST-104238,Zhang Ltd,Technology,Enterprise,120113,154,70.1,Healthy,No major risk drivers,Evaluate expansion opportunity,2026-06-27
CUST-104239,Howard-Hernandez,Logistics,Enterprise,92298,179,66.8,Watch,No recent CSM touch,Monitor,2026-06-27
CUST-104240,Charles Inc,Financial Services,Enterprise,274831,22,54.4,Watch,Negative NPS; No recent CSM touch; Upcoming renewal,Monitor,2026-06-27
CUST-104241,Rowland LLC,Education,Starter,126036,11,81.8,Healthy,Upcoming renewal,Evaluate expansion opportunity,2026-06-27
CUST-104242,"Sexton, Massey and Randolph",Education,Starter,179785,46,74.7,Healthy,Negative NPS; Upcoming renewal,Evaluate expansion opportunity,2026-06-27
CUST-104243,Sanchez Inc,Manufacturing,Enterprise,148221,190,56.0,Watch,High support volume; No recent CSM touch,Review support history and escalate recurring issues,2026-06-27
CUST-104244,Robinson-Matthews,Healthcare,Professional,219316,288,67.4,Watch,No recent CSM touch,Monitor,2026-06-27
CUST-104245,Martinez-Thompson,Financial Services,Starter,263919,342,59.2,Watch,Low feature adoption; No recent CSM touch,Schedule product enablement session,2026-06-27
CUST-104246,Williams Ltd,Healthcare,Professional,276698,248,71.4,Healthy,No major risk drivers,Evaluate expansion opportunity,2026-06-27
CUST-104247,Avila-Tran,Financial Services,Starter,157404,158,69.2,Watch,No major risk drivers,Monitor,2026-06-27
CUST-104248,"Simpson, Costa and Nguyen",Technology,Professional,64591,318,57.7,Watch,Negative NPS; No recent CSM touch,Monitor,2026-06-27
CUST-104249,Torres LLC,Logistics,Enterprise,188341,244,69.4,Watch,No major risk drivers,Monitor,2026-06-27
CUST-104250,Harmon Ltd,Financial Services,Enterprise,210828,19,61.4,Watch,Negative NPS; Upcoming renewal,Monitor,2026-06-27
CUST-104251,"Porter, Nguyen and Perez",Logistics,Enterprise,150057,108,84.9,Healthy,No major risk drivers,Evaluate expansion opportunity,2026-06-27
CUST-104252,Davis Group,Education,Professional,238444,337,69.7,Watch,Negative NPS,Monitor,2026-06-27
CUST-104253,"Sanchez, Hamilton and Duarte",Manufacturing,Enterprise,103604,2,74.5,Healthy,Upcoming renewal,Evaluate expansion opportunity,2026-06-27
CUST-104254,Finley Ltd,Logistics,Starter,224292,153,71.3,Healthy,Negative NPS,Evaluate expansion opportunity,2026-06-27
CUST-104255,Daniel-Barrett,Technology,Starter,255171,27,66.7,Watch,Negative NPS; Upcoming renewal,Monitor,2026-06-27
CUST-104256,Fischer Inc,Technology,Professional,144257,118,71.8,Healthy,Negative NPS; No recent CSM touch,Evaluate expansion opportunity,2026-06-27
CUST-104257,Church-Mora,Logistics,Professional,49621,356,75.6,Healthy,No major risk drivers,Monitor,2026-06-27
CUST-104258,"Bates, Knapp and Hunter",Technology,Enterprise,203513,173,78.5,Healthy,Negative NPS,Evaluate expansion opportunity,2026-06-27
CUST-104259,Woods and Sons,Logistics,Enterprise,153748,325,58.6,Watch,High support volume; Negative NPS,Review support history and escalate recurring issues,2026-06-27
CUST-104260,Humphrey-Cantrell,Logistics,Professional,184385,240,60.5,Watch,No recent CSM touch,Monitor,2026-06-27
CUST-104261,Patrick-Haynes,Manufacturing,Enterprise,136669,188,64.8,Watch,No major risk drivers,Monitor,2026-06-27
CUST-104262,"Wells, Perkins and Morris",Technology,Enterprise,192360,307,74.4,Healthy,No recent CSM touch,Evaluate expansion opportunity,2026-06-27
CUST-104263,"Donaldson, White and Preston",Healthcare,Enterprise,274975,210,70.2,Healthy,Negative NPS,Evaluate expansion opportunity,2026-06-27
CUST-104264,"Cox, Gonzalez and Anderson",Manufacturing,Professional,73634,86,60.2,Watch,Low feature adoption; Negative NPS; No recent CSM touch; Upcoming renewal,Schedule product enablement session,2026-06-27
CUST-104265,"Bailey, Brooks and Richards",Financial Services,Starter,12986,239,74.8,Healthy,Negative NPS,Monitor,2026-06-27
CUST-104266,Salazar-Keller,Financial Services,Enterprise,62340,253,58.0,Watch,Low feature adoption; No recent CSM touch,Schedule product enablement session,2026-06-27
CUST-104267,Wilson-Ayers,Education,Professional,77266,164,72.0,Healthy,Low feature adoption,Schedule product enablement session,2026-06-27
CUST-104268,Lowe-Lopez,Financial Services,Enterprise,160583,207,64.5,Watch,High support volume; Negative NPS,Review support history and escalate recurring issues,2026-06-27
CUST-104269,"Hines, Kelley and Pena",Healthcare,Starter,215583,40,58.4,Watch,No recent CSM touch; Upcoming renewal,Monitor,2026-06-27
CUST-104270,Carter-Pruitt,Healthcare,Professional,32611,19,60.9,Watch,Upcoming renewal,Monitor,2026-06-27
CUST-104271,"Jensen, Pacheco and Davis",Technology,Enterprise,29534,222,73.5,Healthy,No major risk drivers,Monitor,2026-06-27
CUST-104272,Hogan Ltd,Technology,Enterprise,63310,80,56.9,Watch,No recent CSM touch; Upcoming renewal,Monitor,2026-06-27
CUST-104273,"Butler, Anderson and Brown",Logistics,Enterprise,135915,300,61.6,Watch,No major risk drivers,Monitor,2026-06-27
CUST-104274,Dean LLC,Technology,Professional,115778,123,66.2,Watch,No recent CSM touch,Monitor,2026-06-27
CUST-104275,Harris-Mendez,Education,Professional,288398,24,60.8,Watch,Negative NPS; Upcoming renewal,Monitor,2026-06-27
CUST-104276,Hawkins Inc,Education,Starter,291958,139,69.0,Watch,Negative NPS,Monitor,2026-06-27
CUST-104277,Smith-Phillips,Healthcare,Starter,193092,314,68.0,Watch,Negative NPS,Monitor,2026-06-27
CUST-104278,"Wright, Johnson and Hopkins",Financial Services,Starter,257416,253,53.4,Watch,Negative NPS; No recent CSM touch,Monitor,2026-06-27
CUST-104279,Vega-Walker,Logistics,Starter,224435,161,50.1,Watch,Low feature adoption; No recent CSM touch,Schedule product enablement session,2026-06-27
CUST-104280,"Price, Marquez and Brooks",Logistics,Professional,44797,267,66.6,Watch,Negative NPS,Monitor,2026-06-27
CUST-104281,Lloyd PLC,Technology,Enterprise,39026,117,64.2,Watch,No recent CSM touch,Monitor,2026-06-27
CUST-104282,"Green, Wong and Callahan",Education,Starter,203237,200,60.2,Watch,Negative NPS; No recent CSM touch,Monitor,2026-06-27
CUST-104283,Chapman-Harrison,Manufacturing,Enterprise,191676,213,68.5,Watch,No recent CSM touch,Monitor,2026-06-27
CUST-104284,Lee Inc,Logistics,Starter,150630,73,59.5,Watch,No recent CSM touch; Upcoming renewal,Monitor,2026-06-27
CUST-104285,Peterson and Sons,Healthcare,Starter,66361,345,65.0,Watch,Negative NPS; No recent CSM touch,Monitor,2026-06-27
CUST-104286,"Dalton, Adkins and Brown",Logistics,Enterprise,150335,86,77.7,Healthy,Upcoming renewal,Evaluate expansion opportunity,2026-06-27
CUST-104287,Jones Ltd,Education,Professional,68730,329,60.2,Watch,No recent CSM touch,Monitor,2026-06-27
CUST-104288,"Keller, Johnson and Harris",Education,Professional,186664,202,72.0,Healthy,No major risk drivers,Evaluate expansion opportunity,2026-06-27
CUST-104289,Jenkins Inc,Technology,Professional,155051,359,67.2,Watch,Negative NPS,Monitor,2026-06-27
CUST-104290,Quinn Group,Healthcare,Starter,162161,267,61.8,Watch,No recent CSM touch,Monitor,2026-06-27
CUST-104291,"Lutz, Sandoval and Burke",Technology,Professional,124108,97,59.1,Watch,Negative NPS; No recent CSM touch,Monitor,2026-06-27
CUST-104292,"Medina, Chen and King",Manufacturing,Enterprise,42376,332,72.6,Healthy,Low feature adoption,Schedule product enablement session,2026-06-27
CUST-104293,Avery Group,Education,Professional,236835,52,72.4,Healthy,No recent CSM touch; Upcoming renewal,Evaluate expansion opportunity,2026-06-27
CUST-104294,Cherry Group,Healthcare,Professional,272390,196,56.2,Watch,High support volume; Negative NPS,Review support history and escalate recurring issues,2026-06-27
