customer_id,company_name,industry,subscription_tier,annual_recurring_revenue,licensed_users,active_users,active_user_pct,feature_adoption_pct,login_days_30d,support_tickets_30d,avg_resolution_days,nps_score,renewal_days,days_since_csm_touch,has_executive_sponsor,renewal_window,low_usage_flag,low_adoption_flag,high_support_flag,negative_nps_flag,stale_csm_touch_flag
CUST-104569,Smith Group,Manufacturing,Starter,289320,93,50,53.8,88.3,28,0,2.9,-16,362,85,1,Renewal not imminent,0,0,0,1,1
CUST-104570,Richardson-Thomas,Logistics,Professional,86630,364,140,38.5,39.8,14,3,3.3,2,102,103,0,Renewal not imminent,1,1,0,0,1
CUST-104571,Robinson Ltd,Technology,Enterprise,72150,309,227,73.5,69.2,27,3,3.4,31,73,3,0,Renewal due in 90 days,0,0,0,0,0
CUST-104572,"Martin, Garza and Johnson",Logistics,Professional,229864,461,322,69.8,62.4,3,3,1.0,14,114,107,1,Renewal not imminent,0,0,0,0,1
CUST-104573,Barton-Bell,Education,Professional,214116,328,270,82.3,88.1,9,2,1.0,-39,347,31,0,Renewal not imminent,0,0,0,1,0
CUST-104574,"Boyd, Palmer and Daugherty",Financial Services,Professional,12752,454,320,70.5,68.8,29,3,6.3,-8,143,8,0,Renewal not imminent,0,0,0,1,0
CUST-104575,Orozco Ltd,Technology,Professional,64213,214,153,71.5,68.9,18,0,2.9,19,136,0,0,Renewal not imminent,0,0,0,0,0
CUST-104576,Anderson-Leach,Financial Services,Professional,298573,366,288,78.7,60.6,17,3,7.8,-37,170,12,1,Renewal not imminent,0,0,0,1,0
CUST-104577,Preston-Thompson,Technology,Professional,61798,388,225,58.0,84.7,4,1,1.8,34,154,52,0,Renewal not imminent,0,0,0,0,0
CUST-104578,Henderson-Snyder,Education,Starter,13883,279,222,79.6,52.1,3,1,2.2,-25,152,45,0,Renewal not imminent,0,0,0,1,0
CUST-104579,Clark-Peterson,Logistics,Enterprise,21520,177,89,50.3,57.4,19,3,3.3,33,209,90,1,Renewal not imminent,0,0,0,0,1
CUST-104580,Rose Inc,Healthcare,Professional,114310,65,34,52.3,40.1,22,1,4.3,2,84,47,0,Renewal due in 90 days,0,1,0,0,0
CUST-104581,"Perkins, Stark and Juarez",Logistics,Starter,140210,372,278,74.7,56.5,21,3,5.2,61,69,70,0,Renewal due in 90 days,0,0,0,0,1
CUST-104582,Hunt and Sons,Education,Starter,275829,181,146,80.7,65.7,20,3,3.9,16,234,81,1,Renewal not imminent,0,0,0,0,1
CUST-104583,"Gardner, Young and Hill",Financial Services,Enterprise,195417,135,117,86.7,84.9,30,4,2.5,49,30,108,1,Renewal due in 30 days,0,0,0,0,1
CUST-104584,Wright-Smith,Manufacturing,Professional,224122,269,202,75.1,59.8,6,2,1.0,36,347,46,0,Renewal not imminent,0,0,0,0,0
CUST-104585,Gonzales-Owens,Healthcare,Starter,67840,410,336,82.0,67.9,24,2,2.8,-20,169,104,1,Renewal not imminent,0,0,0,1,1
CUST-104586,"Harris, Williams and Spencer",Logistics,Professional,277574,178,109,61.2,92.6,14,3,2.6,17,93,90,0,Renewal not imminent,0,0,0,0,1
CUST-104587,Gordon Inc,Manufacturing,Starter,33169,220,220,100.0,80.5,8,1,6.0,28,228,75,0,Renewal not imminent,0,0,0,0,1
CUST-104588,Lawson-White,Financial Services,Professional,22418,136,108,79.4,64.3,28,3,4.1,62,274,64,0,Renewal not imminent,0,0,0,0,1
CUST-104589,Preston and Sons,Healthcare,Enterprise,258880,376,348,92.6,92.0,2,1,5.8,62,222,113,1,Renewal not imminent,0,0,0,0,1
CUST-104590,Morgan Ltd,Manufacturing,Enterprise,80810,438,317,72.4,89.7,11,1,2.1,49,113,42,1,Renewal not imminent,0,0,0,0,0
CUST-104591,"Weeks, Hall and Briggs",Education,Starter,203084,353,318,90.1,76.8,10,3,4.2,54,24,101,1,Renewal due in 30 days,0,0,0,0,1
CUST-104592,Garcia-Carter,Technology,Professional,225262,303,270,89.1,80.2,15,0,0.5,36,228,77,0,Renewal not imminent,0,0,0,0,1
CUST-104593,Woods-Jones,Technology,Enterprise,110758,69,69,100.0,73.9,7,2,1.4,-38,281,90,1,Renewal not imminent,0,0,0,1,1
CUST-104594,Townsend LLC,Technology,Professional,185727,403,246,61.0,80.5,14,4,2.4,71,74,32,1,Renewal due in 90 days,0,0,0,0,0
CUST-104595,Matthews-Smith,Healthcare,Professional,66567,407,365,89.7,69.4,17,0,7.0,32,1,114,1,Renewal due in 30 days,0,0,0,0,1
CUST-104596,Munoz and Sons,Healthcare,Starter,255665,286,191,66.8,94.8,21,5,4.0,78,179,21,0,Renewal not imminent,0,0,1,0,0
CUST-104597,"Serrano, Alvarado and Hunter",Manufacturing,Professional,119534,74,71,95.9,80.4,16,0,4.1,36,364,99,1,Renewal not imminent,0,0,0,0,1
CUST-104598,Huffman Inc,Education,Starter,16069,46,35,76.1,80.5,14,1,1.1,15,140,87,0,Renewal not imminent,0,0,0,0,1
CUST-104599,Reed LLC,Logistics,Enterprise,278121,81,39,48.1,71.8,18,6,4.6,39,265,92,0,Renewal not imminent,0,0,1,0,1
CUST-104600,Jones and Sons,Financial Services,Professional,271964,18,13,72.2,73.6,23,3,0.6,-26,55,95,0,Renewal due in 90 days,0,0,0,1,1
CUST-104601,Andrews Inc,Education,Enterprise,263220,389,302,77.6,54.5,14,3,3.8,-27,65,81,1,Renewal due in 90 days,0,0,0,1,1
CUST-104602,Mckenzie-Fleming,Healthcare,Starter,218541,371,188,50.7,86.2,16,1,3.1,46,109,62,1,Renewal not imminent,0,0,0,0,1
CUST-104603,"Harrington, Morrow and Avila",Education,Professional,88301,466,387,83.0,29.9,30,2,6.1,80,330,71,1,Renewal not imminent,0,1,0,0,1
CUST-104604,Grant-Obrien,Education,Professional,67004,277,277,100.0,73.0,18,3,2.5,19,121,50,0,Renewal not imminent,0,0,0,0,0
CUST-104605,"Morrow, Richards and Johnson",Logistics,Starter,16484,41,41,100.0,65.6,7,3,4.2,23,241,75,1,Renewal not imminent,0,0,0,0,1
CUST-104606,Roy-Russell,Financial Services,Professional,167812,330,255,77.3,92.5,21,0,3.0,75,237,82,1,Renewal not imminent,0,0,0,0,1
CUST-104607,"Oneal, Hodges and Barnes",Financial Services,Starter,174375,460,329,71.5,92.6,14,3,0.6,11,23,74,0,Renewal due in 30 days,0,0,0,0,1
CUST-104608,"Allison, Shaw and Gross",Manufacturing,Professional,235369,395,325,82.3,69.6,24,1,6.4,78,328,43,1,Renewal not imminent,0,0,0,0,0
CUST-104609,"Cordova, Reyes and Richard",Financial Services,Professional,133770,349,293,84.0,66.4,18,3,2.9,-27,182,88,1,Renewal not imminent,0,0,0,1,1
CUST-104610,Martinez-Munoz,Manufacturing,Professional,147851,30,16,53.3,51.3,20,0,2.1,77,297,65,0,Renewal not imminent,0,0,0,0,1
CUST-104611,Brewer-Chandler,Financial Services,Enterprise,282388,486,265,54.5,86.9,22,2,2.8,70,327,72,0,Renewal not imminent,0,0,0,0,1
CUST-104612,Munoz-Hall,Financial Services,Enterprise,237020,251,188,74.9,75.3,14,2,3.9,24,161,96,0,Renewal not imminent,0,0,0,0,1
CUST-104613,Tucker-Hickman,Financial Services,Professional,272507,487,381,78.2,80.3,25,2,3.2,30,341,9,1,Renewal not imminent,0,0,0,0,0
CUST-104614,Moran and Sons,Financial Services,Starter,287905,259,184,71.0,89.2,21,0,4.2,-36,157,62,0,Renewal not imminent,0,0,0,1,1
CUST-104615,Rasmussen Ltd,Logistics,Enterprise,244184,44,31,70.5,87.9,25,2,3.9,47,51,107,1,Renewal due in 90 days,0,0,0,0,1
CUST-104616,Woods-Kennedy,Healthcare,Enterprise,215386,253,217,85.8,64.3,27,4,1.8,-16,327,40,0,Renewal not imminent,0,0,0,1,0
CUST-104617,"Bailey, Johnson and Mitchell",Technology,Enterprise,13370,343,228,66.5,73.7,6,4,3.2,9,274,74,0,Renewal not imminent,0,0,0,0,1
CUST-104618,Fowler PLC,Manufacturing,Enterprise,112006,91,60,65.9,62.0,16,4,5.8,1,365,36,0,Renewal not imminent,0,0,0,0,0
CUST-104619,"Jarvis, Wright and Mendez",Technology,Enterprise,111137,135,102,75.6,75.9,19,0,4.2,3,301,16,1,Renewal not imminent,0,0,0,0,0
CUST-104620,Acosta-Washington,Logistics,Starter,34658,364,283,77.7,87.3,2,1,1.7,57,115,17,1,Renewal not imminent,0,0,0,0,0
CUST-104621,"Gaines, Johnson and Jordan",Manufacturing,Professional,114533,176,157,89.2,70.5,10,2,5.2,48,122,85,1,Renewal not imminent,0,0,0,0,1
CUST-104622,Thompson-Davis,Financial Services,Enterprise,74327,429,278,64.8,50.8,4,1,5.0,-7,231,76,0,Renewal not imminent,0,0,0,1,1
CUST-104623,Mann Ltd,Manufacturing,Starter,85218,111,85,76.6,79.3,15,2,0.5,22,138,9,1,Renewal not imminent,0,0,0,0,0
CUST-104624,Williams-Campbell,Healthcare,Enterprise,184878,232,198,85.3,98.7,22,1,3.5,5,125,40,1,Renewal not imminent,0,0,0,0,0
CUST-104625,Cooke LLC,Healthcare,Starter,248707,191,125,65.4,46.3,1,3,2.1,12,19,14,1,Renewal due in 30 days,0,1,0,0,0
CUST-104626,Berry-Harrison,Manufacturing,Professional,50610,143,119,83.2,62.4,8,1,3.9,79,159,119,1,Renewal not imminent,0,0,0,0,1
CUST-104627,"Fowler, Cortez and Baker",Technology,Professional,155704,303,199,65.7,53.0,24,0,1.7,-20,57,13,0,Renewal due in 90 days,0,0,0,1,0
CUST-104628,"Thompson, Mcgee and Ryan",Logistics,Starter,60886,489,248,50.7,13.9,21,1,5.6,53,245,96,0,Renewal not imminent,0,1,0,0,1
CUST-104629,"Walters, Moyer and Nelson",Financial Services,Starter,231401,446,421,94.4,66.4,23,2,1.9,11,225,13,0,Renewal not imminent,0,0,0,0,0
CUST-104630,"Burns, Anderson and Oliver",Education,Enterprise,90342,101,70,69.3,79.9,20,1,4.6,50,122,80,0,Renewal not imminent,0,0,0,0,1
CUST-104631,Carrillo Group,Financial Services,Professional,214481,201,160,79.6,75.3,17,4,2.1,48,215,45,0,Renewal not imminent,0,0,0,0,0
CUST-104632,"Orozco, Miller and Torres",Financial Services,Professional,14291,358,275,76.8,78.3,10,4,4.3,63,190,120,1,Renewal not imminent,0,0,0,0,1
CUST-104633,Watson and Sons,Healthcare,Starter,186570,312,238,76.3,78.6,6,4,3.0,50,209,42,1,Renewal not imminent,0,0,0,0,0
CUST-104634,"Boyer, Johnston and Rodriguez",Technology,Professional,273998,18,12,66.7,92.9,19,3,5.4,62,276,86,1,Renewal not imminent,0,0,0,0,1
CUST-104635,Jones-Strong,Manufacturing,Enterprise,125449,487,298,61.2,79.0,15,2,4.0,12,71,109,0,Renewal due in 90 days,0,0,0,0,1
CUST-104636,Dunn Ltd,Financial Services,Enterprise,44357,310,219,70.6,86.7,1,2,3.6,-37,211,66,0,Renewal not imminent,0,0,0,1,1
CUST-104637,Peterson-Murphy,Technology,Enterprise,140029,370,166,44.9,88.7,23,2,2.4,44,194,104,0,Renewal not imminent,0,0,0,0,1
CUST-104638,"Hernandez, Pace and Miller",Education,Starter,234344,500,304,60.8,41.8,30,1,1.9,47,95,23,0,Renewal not imminent,0,1,0,0,0
CUST-104639,Bonilla-Schwartz,Financial Services,Professional,244848,46,40,87.0,51.2,0,3,2.5,11,347,13,1,Renewal not imminent,0,0,0,0,0
CUST-104640,"Bullock, May and Lowe",Technology,Enterprise,31464,410,410,100.0,87.9,0,3,3.8,77,237,92,0,Renewal not imminent,0,0,0,0,1
CUST-104641,Serrano-Brown,Manufacturing,Starter,68525,189,114,60.3,96.1,6,0,2.6,34,29,108,0,Renewal due in 30 days,0,0,0,0,1
CUST-104642,Ramos Group,Education,Starter,174182,144,104,72.2,96.5,13,2,5.0,36,235,60,0,Renewal not imminent,0,0,0,0,0
CUST-104643,"Taylor, Herring and Wilkinson",Technology,Starter,72033,482,482,100.0,79.0,17,1,1.7,43,38,24,0,Renewal due in 90 days,0,0,0,0,0
CUST-104644,"Dodson, Hamilton and Branch",Education,Enterprise,133221,401,342,85.3,42.2,27,1,5.3,67,326,9,0,Renewal not imminent,0,1,0,0,0
CUST-104645,Fleming-Blackburn,Logistics,Enterprise,210141,310,247,79.7,51.9,3,1,6.6,-40,76,108,1,Renewal due in 90 days,0,0,0,1,1
CUST-104646,Ball-Ramirez,Technology,Starter,25049,129,86,66.7,84.6,5,2,3.2,77,82,53,0,Renewal due in 90 days,0,0,0,0,0
CUST-104647,Thomas-Mccoy,Education,Starter,41178,458,175,38.2,58.7,16,1,7.0,-11,75,83,1,Renewal due in 90 days,1,0,0,1,1
CUST-104648,Wright-Steele,Manufacturing,Professional,158658,242,211,87.2,73.5,10,3,1.6,-4,28,79,1,Renewal due in 30 days,0,0,0,1,1
CUST-104649,"Hooper, Charles and Leon",Education,Professional,295888,266,228,85.7,71.6,28,2,0.5,30,86,119,0,Renewal due in 90 days,0,0,0,0,1
CUST-104650,Ferguson and Sons,Manufacturing,Starter,221835,46,42,91.3,92.3,22,2,3.2,44,82,66,0,Renewal due in 90 days,0,0,0,0,1
CUST-104651,Williamson LLC,Technology,Enterprise,99771,55,39,70.9,44.3,1,6,4.6,75,284,37,1,Renewal not imminent,0,1,1,0,0
CUST-104652,"Phelps, Moran and Clark",Financial Services,Enterprise,231721,227,159,70.0,70.2,10,1,3.4,-23,297,94,1,Renewal not imminent,0,0,0,1,1
CUST-104653,"Barron, Jordan and Duran",Healthcare,Enterprise,226093,266,245,92.1,56.6,26,3,5.1,48,214,105,0,Renewal not imminent,0,0,0,0,1
CUST-104654,Lawson-Wang,Financial Services,Professional,235654,346,197,56.9,52.9,22,3,2.8,40,80,32,1,Renewal due in 90 days,0,0,0,0,0
CUST-104655,Fernandez-Frazier,Technology,Starter,201680,105,46,43.8,66.7,17,2,2.9,19,232,88,1,Renewal not imminent,0,0,0,0,1
CUST-104656,"Horton, Aguirre and Wheeler",Education,Enterprise,271427,255,190,74.5,57.9,0,0,4.4,16,134,0,1,Renewal not imminent,0,0,0,0,0
CUST-104657,Dickson Ltd,Technology,Professional,178765,228,155,68.0,91.6,24,0,1.6,71,235,6,1,Renewal not imminent,0,0,0,0,0
CUST-104658,Ray-Campbell,Education,Enterprise,86595,59,52,88.1,61.9,19,2,4.4,18,257,117,0,Renewal not imminent,0,0,0,0,1
CUST-104659,Graves-Chavez,Manufacturing,Professional,172597,294,240,81.6,58.7,1,2,2.0,61,268,76,0,Renewal not imminent,0,0,0,0,1
CUST-104660,Horton-Watkins,Technology,Enterprise,88875,277,231,83.4,63.5,22,2,1.5,42,37,96,1,Renewal due in 90 days,0,0,0,0,1
CUST-104661,"Martinez, Turner and Moran",Technology,Starter,74666,146,146,100.0,82.8,10,3,4.0,-15,1,110,1,Renewal due in 30 days,0,0,0,1,1
CUST-104662,"Anthony, Torres and Burch",Technology,Starter,282504,53,35,66.0,58.6,12,2,4.6,53,172,91,1,Renewal not imminent,0,0,0,0,1
CUST-104663,Moore-Ray,Healthcare,Starter,282171,292,260,89.0,75.6,22,1,1.1,67,39,82,1,Renewal due in 90 days,0,0,0,0,1
CUST-104664,Cox Ltd,Technology,Enterprise,172229,208,132,63.5,67.0,20,3,2.2,-32,189,18,1,Renewal not imminent,0,0,0,1,0
CUST-104665,Meyer-Wilkinson,Manufacturing,Starter,286567,313,239,76.4,56.6,24,3,3.0,57,90,33,0,Renewal due in 90 days,0,0,0,0,0
CUST-104666,Schroeder-Jones,Manufacturing,Professional,201248,300,203,67.7,54.3,21,2,4.7,-6,345,10,1,Renewal not imminent,0,0,0,1,0
CUST-104667,Burch-White,Healthcare,Enterprise,21440,420,290,69.0,94.5,2,5,4.0,38,310,71,1,Renewal not imminent,0,0,1,0,1
CUST-104668,Spence-Watts,Education,Professional,22339,299,185,61.9,61.4,29,1,2.0,49,2,15,1,Renewal due in 30 days,0,0,0,0,0
CUST-104669,Cuevas Inc,Logistics,Enterprise,281712,15,10,66.7,75.7,15,6,4.9,71,205,114,0,Renewal not imminent,0,0,1,0,1
CUST-104670,Vazquez-Schultz,Healthcare,Professional,101417,202,193,95.5,61.5,20,1,5.5,-27,240,92,0,Renewal not imminent,0,0,0,1,1
CUST-104671,Brown Group,Healthcare,Professional,161543,256,181,70.7,82.0,7,2,3.3,14,116,70,1,Renewal not imminent,0,0,0,0,1
CUST-104672,Nielsen-Taylor,Education,Professional,244067,389,323,83.0,67.6,22,2,7.1,-21,232,82,1,Renewal not imminent,0,0,0,1,1
CUST-104673,"Stewart, Berry and Andrews",Logistics,Starter,55640,226,160,70.8,78.7,2,4,6.7,-29,168,4,0,Renewal not imminent,0,0,0,1,0
CUST-104674,"Allen, Davis and Alvarez",Healthcare,Starter,257881,41,31,75.6,64.3,17,0,5.4,54,255,46,0,Renewal not imminent,0,0,0,0,0
CUST-104675,"Knox, Murphy and Allen",Healthcare,Professional,104594,386,278,72.0,63.5,4,0,2.7,4,25,85,1,Renewal due in 30 days,0,0,0,0,1
CUST-104676,Murray-Taylor,Manufacturing,Enterprise,260279,304,219,72.0,52.2,7,1,2.1,50,321,87,0,Renewal not imminent,0,0,0,0,1
CUST-104677,Flores Ltd,Healthcare,Enterprise,54943,31,20,64.5,78.1,19,1,4.5,75,89,113,1,Renewal due in 90 days,0,0,0,0,1
CUST-104678,"Lara, Buchanan and Paul",Financial Services,Enterprise,260182,201,170,84.6,44.5,21,1,1.1,48,236,83,1,Renewal not imminent,0,1,0,0,1
CUST-104679,Smith Group,Education,Professional,132621,342,201,58.8,65.9,19,2,4.3,70,165,95,1,Renewal not imminent,0,0,0,0,1
CUST-104680,"Burke, Turner and Phillips",Financial Services,Starter,174126,398,319,80.2,71.8,4,1,6.6,9,178,84,1,Renewal not imminent,0,0,0,0,1
CUST-104681,"Shields, Gilbert and Mckenzie",Healthcare,Professional,98907,357,286,80.1,34.3,12,1,0.5,-4,43,14,1,Renewal due in 90 days,0,1,0,1,0
CUST-104682,Mills-Robinson,Technology,Professional,122723,413,221,53.5,60.4,30,3,3.7,61,21,100,1,Renewal due in 30 days,0,0,0,0,1
CUST-104683,"Calhoun, Allen and Zavala",Manufacturing,Professional,110384,62,55,88.7,55.0,24,0,0.7,-11,314,111,1,Renewal not imminent,0,0,0,1,1
CUST-104684,Gardner-Tucker,Technology,Enterprise,234166,419,233,55.6,69.7,24,3,4.0,60,294,87,1,Renewal not imminent,0,0,0,0,1
CUST-104685,Johnson Ltd,Healthcare,Enterprise,291746,209,140,67.0,90.3,28,3,2.8,8,347,98,0,Renewal not imminent,0,0,0,0,1
CUST-104686,James-Wiley,Financial Services,Professional,289974,443,353,79.7,95.4,24,1,3.5,-29,255,103,1,Renewal not imminent,0,0,0,1,1
CUST-104687,Daniels Inc,Financial Services,Enterprise,36340,169,137,81.1,88.2,19,0,3.1,52,153,50,0,Renewal not imminent,0,0,0,0,0
CUST-104688,"Brown, Lane and Mills",Education,Enterprise,155062,155,132,85.2,57.6,16,1,0.5,-33,18,27,1,Renewal due in 30 days,0,0,0,1,0
CUST-104689,"Mercado, Neal and Browning",Manufacturing,Professional,222117,272,215,79.0,46.7,21,2,2.1,5,24,56,1,Renewal due in 30 days,0,1,0,0,0
CUST-104690,"Perez, Petersen and Perez",Healthcare,Enterprise,185382,150,112,74.7,62.8,18,2,4.8,31,317,55,0,Renewal not imminent,0,0,0,0,0
CUST-104691,"Robinson, Williams and Mendoza",Financial Services,Starter,147495,108,64,59.3,79.0,4,0,4.0,16,163,94,0,Renewal not imminent,0,0,0,0,1
CUST-104692,Kramer-Thomas,Healthcare,Enterprise,73111,64,48,75.0,82.7,29,1,2.6,49,30,66,1,Renewal due in 30 days,0,0,0,0,1
CUST-104693,Schmidt and Sons,Education,Professional,49130,424,364,85.8,72.8,21,5,4.9,14,211,114,1,Renewal not imminent,0,0,1,0,1
CUST-104694,Stone-Martinez,Manufacturing,Starter,128587,320,170,53.1,67.7,11,1,3.3,65,125,73,1,Renewal not imminent,0,0,0,0,1
CUST-104695,Alvarez-Joyce,Logistics,Starter,274185,75,28,37.3,42.0,26,1,3.5,44,27,58,0,Renewal due in 30 days,1,1,0,0,0
CUST-104696,"Winters, Holmes and Campbell",Logistics,Enterprise,156178,348,207,59.5,63.7,28,3,3.9,57,5,5,0,Renewal due in 30 days,0,0,0,0,0
CUST-104697,Clayton and Sons,Financial Services,Starter,231462,90,63,70.0,82.5,19,2,4.4,23,178,84,0,Renewal not imminent,0,0,0,0,1
CUST-104698,Reese Group,Financial Services,Professional,187608,19,14,73.7,75.4,26,1,3.0,-20,280,105,1,Renewal not imminent,0,0,0,1,1
CUST-104699,"Morgan, Rogers and James",Healthcare,Enterprise,299341,486,379,78.0,66.3,4,1,2.2,-32,313,109,1,Renewal not imminent,0,0,0,1,1
CUST-104700,Lyons-Mcmillan,Education,Enterprise,145895,255,173,67.8,48.8,8,1,2.1,17,277,39,1,Renewal not imminent,0,1,0,0,0
CUST-104701,Hart PLC,Manufacturing,Enterprise,166501,17,13,76.5,79.5,29,2,4.2,18,127,13,1,Renewal not imminent,0,0,0,0,0
CUST-104702,"Hall, Tucker and Miller",Financial Services,Enterprise,299122,384,289,75.3,81.9,25,3,5.3,72,243,23,0,Renewal not imminent,0,0,0,0,0
CUST-104703,Burgess-Carter,Healthcare,Professional,237328,149,108,72.5,81.3,15,1,7.3,3,94,68,0,Renewal not imminent,0,0,0,0,1
CUST-104704,Cook-Moore,Financial Services,Starter,154304,429,229,53.4,61.5,26,1,4.9,74,319,23,1,Renewal not imminent,0,0,0,0,0
CUST-104705,Logan Ltd,Education,Enterprise,236320,243,182,74.9,78.4,20,1,4.7,39,266,58,1,Renewal not imminent,0,0,0,0,0
CUST-104706,"Shaw, Mcguire and Joseph",Financial Services,Professional,258749,496,302,60.9,52.7,10,3,6.3,25,143,33,1,Renewal not imminent,0,0,0,0,0
CUST-104707,Clay-May,Healthcare,Starter,166618,403,339,84.1,92.4,0,4,2.2,-26,143,117,0,Renewal not imminent,0,0,0,1,1
CUST-104708,"Rivera, Porter and Anderson",Technology,Starter,123688,384,175,45.6,88.1,10,2,4.0,37,354,55,0,Renewal not imminent,0,0,0,0,0
CUST-104709,Yu-Clark,Financial Services,Enterprise,249858,371,236,63.6,81.3,22,3,2.3,34,33,26,1,Renewal due in 90 days,0,0,0,0,0
CUST-104710,Kim LLC,Education,Enterprise,142650,207,170,82.1,86.8,3,2,4.3,-21,14,107,1,Renewal due in 30 days,0,0,0,1,1
CUST-104711,Chandler-Soto,Financial Services,Professional,288816,445,333,74.8,62.8,19,4,3.7,-9,246,54,1,Renewal not imminent,0,0,0,1,0
CUST-104712,"Walker, Riggs and Young",Healthcare,Professional,74300,223,119,53.4,76.9,17,3,4.0,62,210,51,0,Renewal not imminent,0,0,0,0,0
CUST-104713,Martinez-Hall,Logistics,Starter,81370,376,322,85.6,94.3,30,0,6.3,80,32,103,1,Renewal due in 90 days,0,0,0,0,1
CUST-104714,"Anthony, Garcia and Freeman",Financial Services,Enterprise,231616,29,21,72.4,80.4,16,1,6.1,-37,130,110,1,Renewal not imminent,0,0,0,1,1
CUST-104715,Johnson Group,Technology,Starter,65549,133,60,45.1,58.4,22,4,3.0,-24,68,57,1,Renewal due in 90 days,0,0,0,1,0
CUST-104716,"Frye, Jones and Taylor",Healthcare,Starter,142063,138,73,52.9,61.4,30,2,2.9,46,226,22,1,Renewal not imminent,0,0,0,0,0
CUST-104717,Conley-Craig,Technology,Enterprise,293487,49,49,100.0,56.9,5,2,1.6,-4,333,38,1,Renewal not imminent,0,0,0,1,0
CUST-104718,Garrett-Goodman,Technology,Starter,196624,461,396,85.9,71.8,25,5,3.6,63,33,13,0,Renewal due in 90 days,0,0,1,0,0
CUST-104719,Manning-Romero,Manufacturing,Enterprise,52106,335,299,89.3,78.0,0,1,3.2,22,358,69,0,Renewal not imminent,0,0,0,0,1
CUST-104720,Chavez-Kelly,Education,Starter,267994,300,186,62.0,88.0,13,3,6.4,-31,203,40,1,Renewal not imminent,0,0,0,1,0
CUST-104721,"Garza, Hurst and Conley",Financial Services,Enterprise,279731,192,106,55.2,95.3,12,2,1.6,-11,206,45,1,Renewal not imminent,0,0,0,1,0
CUST-104722,"Reed, Hurst and Mcguire",Healthcare,Enterprise,167426,181,101,55.8,51.7,5,5,4.1,40,15,109,0,Renewal due in 30 days,0,0,1,0,1
CUST-104723,"Woodward, Jackson and Roberts",Healthcare,Starter,85143,188,141,75.0,67.8,16,2,3.5,50,340,69,1,Renewal not imminent,0,0,0,0,1
CUST-104724,Douglas-Chapman,Financial Services,Enterprise,33759,236,154,65.3,66.0,12,0,5.2,35,140,118,1,Renewal not imminent,0,0,0,0,1
CUST-104725,Walton PLC,Education,Starter,293467,104,94,90.4,77.0,26,0,6.9,28,355,36,1,Renewal not imminent,0,0,0,0,0
CUST-104726,"White, Reeves and Hall",Financial Services,Starter,30876,467,268,57.4,71.2,7,0,3.2,-30,23,85,0,Renewal due in 30 days,0,0,0,1,1
CUST-104727,Young-Williams,Education,Enterprise,99850,444,378,85.1,75.2,27,1,4.3,75,285,58,0,Renewal not imminent,0,0,0,0,0
CUST-104728,Garcia-Cannon,Manufacturing,Enterprise,99863,420,209,49.8,65.2,29,2,6.2,-38,82,26,1,Renewal due in 90 days,0,0,0,1,0
CUST-104729,"Armstrong, Johnson and Preston",Education,Professional,212086,498,363,72.9,76.3,4,3,4.8,60,151,56,1,Renewal not imminent,0,0,0,0,0
CUST-104730,Eaton PLC,Manufacturing,Professional,216052,294,243,82.7,81.4,22,3,2.3,44,278,99,1,Renewal not imminent,0,0,0,0,1
CUST-104731,Thomas and Sons,Manufacturing,Enterprise,259043,110,76,69.1,42.8,23,1,7.1,8,237,3,0,Renewal not imminent,0,1,0,0,0
CUST-104732,Lee-Tucker,Education,Professional,15298,91,63,69.2,73.3,17,3,2.4,-12,230,106,1,Renewal not imminent,0,0,0,1,1
CUST-104733,Hobbs-Campbell,Logistics,Starter,53939,239,148,61.9,83.7,5,2,2.9,45,209,68,0,Renewal not imminent,0,0,0,0,1
CUST-104734,Lambert-Flores,Financial Services,Enterprise,128320,436,267,61.2,68.3,11,2,2.4,64,325,111,1,Renewal not imminent,0,0,0,0,1
CUST-104735,Hunter Inc,Financial Services,Professional,139254,260,186,71.5,46.2,6,2,0.6,43,89,16,1,Renewal due in 90 days,0,1,0,0,0
CUST-104736,Mitchell-King,Healthcare,Professional,31163,270,222,82.2,66.1,6,2,4.0,3,170,67,1,Renewal not imminent,0,0,0,0,1
CUST-104737,"Peterson, Hall and Schmidt",Manufacturing,Starter,258319,376,328,87.2,70.6,24,2,0.8,19,65,28,0,Renewal due in 90 days,0,0,0,0,0
