customer_id,company_name,industry,subscription_tier,annual_recurring_revenue,licensed_users,renewal_days,nps_score
CUST-104253,BluePeak Technologies,Logistics,Professional,249112,318,269,45
CUST-104254,Nova Systems,Manufacturing,Enterprise,182691,125,317,51
CUST-104255,Bright Health,Logistics,Starter,72170,417,365,31
CUST-104256,Evergreen Solutions,Healthcare,Enterprise,159211,132,236,-13
CUST-104257,Nova Financial,Education,Enterprise,210743,85,181,-3
CUST-104258,Pioneer Systems,Logistics,Professional,92583,362,70,-38
CUST-104259,Apex Systems,Logistics,Professional,105273,26,259,64
CUST-104260,Vertex Networks,Healthcare,Professional,268084,217,166,35
CUST-104261,Nova Industries,Healthcare,Enterprise,19350,304,340,25
CUST-104262,Pioneer Health,Financial Services,Starter,103485,278,248,69
CUST-104263,Bright Technologies,Technology,Professional,79375,463,318,-2
CUST-104264,Nimbus Industries,Healthcare,Enterprise,255662,191,80,55
CUST-104265,BluePeak Financial,Manufacturing,Professional,133642,457,222,19
CUST-104266,Pioneer Financial,Financial Services,Enterprise,80199,269,199,62
CUST-104267,Apex Financial,Logistics,Starter,16757,180,154,50
CUST-104268,Apex Industries,Technology,Starter,107592,146,262,-37
CUST-104269,Bright Solutions,Technology,Professional,218741,496,202,73
CUST-104270,BluePeak Industries,Manufacturing,Enterprise,59239,441,236,-25
CUST-104271,Summit Networks,Technology,Professional,274380,408,337,63
CUST-104272,Evergreen Financial,Technology,Enterprise,206885,93,74,73
CUST-104273,Nova Industries,Manufacturing,Professional,17515,387,243,31
CUST-104274,Atlas Financial,Logistics,Enterprise,167993,105,237,67
CUST-104275,Nova Systems,Financial Services,Enterprise,119274,108,337,11
CUST-104276,Bright Technologies,Manufacturing,Professional,186978,409,202,49
CUST-104277,Evergreen Systems,Logistics,Enterprise,188629,313,202,73
CUST-104278,Nova Financial,Technology,Starter,73929,348,28,5
CUST-104279,Pioneer Industries,Logistics,Enterprise,41083,43,154,67
CUST-104280,Evergreen Financial,Logistics,Enterprise,261780,119,324,45
CUST-104281,Vertex Industries,Logistics,Starter,178148,201,298,55
CUST-104282,Apex Networks,Financial Services,Professional,282967,255,304,34
CUST-104283,Vertex Technologies,Education,Enterprise,62383,60,167,-3
CUST-104284,Apex Health,Education,Starter,125713,19,357,65
CUST-104285,Bright Financial,Technology,Professional,232564,275,11,-20
CUST-104286,Evergreen Industries,Technology,Starter,82992,53,312,-32
CUST-104287,Bright Networks,Technology,Starter,259946,47,224,45
CUST-104288,Summit Networks,Financial Services,Starter,298678,94,166,31
CUST-104289,Apex Health,Manufacturing,Enterprise,104975,114,312,78
CUST-104290,Atlas Industries,Education,Enterprise,273018,88,54,7
CUST-104291,Bright Technologies,Financial Services,Professional,94129,426,211,27
CUST-104292,BluePeak Networks,Financial Services,Starter,250474,226,351,-21
CUST-104293,Apex Systems,Education,Professional,37837,403,270,29
CUST-104294,Nova Logistics,Financial Services,Starter,189428,176,278,-26
CUST-104295,Apex Technologies,Technology,Enterprise,269856,70,134,-8
CUST-104296,Atlas Technologies,Technology,Starter,213377,243,325,-3
CUST-104297,Summit Financial,Financial Services,Professional,244094,494,142,55
CUST-104298,Bright Health,Manufacturing,Enterprise,237655,260,88,24
CUST-104299,Vertex Financial,Technology,Professional,120389,15,282,73
CUST-104300,Apex Networks,Manufacturing,Starter,163934,175,5,0
CUST-104301,Vertex Technologies,Healthcare,Enterprise,262715,257,329,32
CUST-104302,Evergreen Industries,Technology,Starter,226795,153,194,-38
CUST-104303,Atlas Systems,Technology,Professional,266116,325,119,9
CUST-104304,Atlas Networks,Education,Professional,168992,345,260,55
CUST-104305,Evergreen Industries,Healthcare,Starter,71365,477,324,38
CUST-104306,Bright Technologies,Healthcare,Professional,139484,420,290,0
CUST-104307,Pioneer Industries,Financial Services,Starter,241946,259,328,-20
CUST-104308,Pioneer Industries,Financial Services,Professional,50119,278,318,-30
CUST-104309,Evergreen Industries,Education,Enterprise,293996,185,114,-24
CUST-104310,Apex Solutions,Financial Services,Enterprise,18446,342,164,-4
CUST-104311,Nova Networks,Education,Professional,161098,132,17,1
CUST-104312,BluePeak Health,Financial Services,Professional,77895,156,337,54
CUST-104313,Bright Financial,Manufacturing,Starter,225081,111,173,-10
CUST-104314,Pioneer Networks,Education,Enterprise,296007,328,11,33
CUST-104315,Nimbus Technologies,Healthcare,Enterprise,268946,388,287,22
CUST-104316,Atlas Health,Logistics,Professional,111795,273,239,69
CUST-104317,Pioneer Industries,Manufacturing,Enterprise,282255,316,127,71
CUST-104318,Bright Industries,Logistics,Enterprise,273404,28,258,63
CUST-104319,Apex Logistics,Financial Services,Professional,36310,419,228,50
CUST-104320,Bright Solutions,Logistics,Starter,21027,498,227,38
CUST-104321,Evergreen Health,Technology,Enterprise,95015,222,177,-3
CUST-104322,BluePeak Systems,Logistics,Professional,235008,333,256,-25
CUST-104323,Bright Industries,Manufacturing,Professional,177534,119,284,-29
CUST-104324,Apex Logistics,Healthcare,Professional,184664,358,365,0
CUST-104325,Summit Technologies,Financial Services,Enterprise,262200,201,73,15
CUST-104326,Pioneer Solutions,Financial Services,Starter,111552,32,24,12
CUST-104327,Vertex Systems,Financial Services,Professional,299052,48,125,30
CUST-104328,Atlas Networks,Manufacturing,Professional,93575,262,58,-4
CUST-104329,Nimbus Financial,Technology,Starter,263366,173,124,-40
CUST-104330,Apex Networks,Education,Starter,29479,304,209,31
CUST-104331,Nova Systems,Technology,Professional,96873,455,102,28
CUST-104332,Nova Industries,Technology,Professional,195446,38,289,5
CUST-104333,Nimbus Solutions,Financial Services,Enterprise,243692,163,247,75
CUST-104334,Apex Health,Financial Services,Enterprise,291546,165,334,38
CUST-104335,Atlas Networks,Financial Services,Enterprise,246647,28,78,-13
CUST-104336,Evergreen Industries,Logistics,Starter,36361,402,270,-38
CUST-104337,BluePeak Systems,Financial Services,Starter,256797,421,156,34
CUST-104338,Atlas Systems,Technology,Enterprise,72073,22,45,3
CUST-104339,Nimbus Financial,Logistics,Professional,20727,238,361,-5
CUST-104340,Apex Solutions,Financial Services,Professional,169742,38,18,42
CUST-104341,Pioneer Solutions,Technology,Enterprise,31470,335,334,9
CUST-104342,Nova Networks,Logistics,Enterprise,277399,185,21,77
CUST-104343,Atlas Financial,Technology,Professional,267453,123,72,71
CUST-104344,Atlas Systems,Technology,Starter,286715,409,114,-10
CUST-104345,BluePeak Technologies,Technology,Enterprise,141910,148,344,37
CUST-104346,Evergreen Financial,Education,Enterprise,299715,148,10,-6
CUST-104347,Vertex Networks,Healthcare,Professional,17371,268,352,33
CUST-104348,Bright Industries,Manufacturing,Starter,272999,304,8,35
CUST-104349,Atlas Systems,Manufacturing,Starter,132493,288,321,29
CUST-104350,Vertex Systems,Financial Services,Starter,65030,362,196,-8
CUST-104351,Evergreen Industries,Manufacturing,Starter,93153,93,179,-12
CUST-104352,Bright Industries,Technology,Starter,96829,221,300,5
CUST-104353,BluePeak Networks,Healthcare,Enterprise,43419,265,324,32
CUST-104354,Pioneer Financial,Logistics,Starter,58950,76,173,59
CUST-104355,BluePeak Health,Technology,Starter,150965,472,130,17
CUST-104356,BluePeak Logistics,Healthcare,Professional,109179,33,221,-7
CUST-104357,Nova Logistics,Logistics,Professional,146716,321,45,44
CUST-104358,Summit Industries,Education,Starter,145321,442,305,24
CUST-104359,Bright Financial,Education,Starter,244911,25,127,36
CUST-104360,Vertex Industries,Logistics,Professional,13274,174,361,62
CUST-104361,Nova Logistics,Financial Services,Starter,101316,174,223,48
CUST-104362,Vertex Networks,Financial Services,Professional,214053,159,45,31
CUST-104363,Nimbus Financial,Education,Professional,76425,440,353,6
CUST-104364,Vertex Networks,Manufacturing,Professional,189874,154,4,7
CUST-104365,BluePeak Health,Logistics,Starter,241953,276,81,20
CUST-104366,BluePeak Solutions,Logistics,Enterprise,108642,120,337,39
CUST-104367,Summit Health,Technology,Professional,95024,390,232,-9
CUST-104368,Pioneer Technologies,Technology,Professional,239759,244,315,2
CUST-104369,BluePeak Technologies,Education,Professional,252021,312,151,34
CUST-104370,Bright Financial,Healthcare,Starter,230670,152,251,4
CUST-104371,Nova Technologies,Education,Professional,14399,458,352,2
CUST-104372,Pioneer Financial,Manufacturing,Starter,112343,474,39,10
CUST-104373,Pioneer Solutions,Financial Services,Starter,170548,262,22,77
CUST-104374,Summit Systems,Logistics,Professional,62245,111,263,-38
CUST-104375,Apex Health,Manufacturing,Professional,82869,291,276,-33
CUST-104376,Atlas Networks,Manufacturing,Starter,69854,271,182,-5
CUST-104377,Pioneer Systems,Financial Services,Professional,141011,303,134,63
CUST-104378,Nova Technologies,Healthcare,Enterprise,232326,26,94,-10
CUST-104379,Nova Solutions,Manufacturing,Professional,103535,163,74,-1
CUST-104380,Evergreen Systems,Logistics,Enterprise,88764,89,219,42
CUST-104381,Nova Health,Healthcare,Starter,289540,37,149,-36
CUST-104382,Apex Technologies,Manufacturing,Enterprise,286440,487,33,-36
CUST-104383,Nova Technologies,Technology,Professional,38013,109,274,-13
CUST-104384,Vertex Systems,Financial Services,Starter,244010,300,116,20
CUST-104385,BluePeak Financial,Education,Starter,114241,57,317,-39
CUST-104386,Apex Networks,Logistics,Enterprise,217076,482,91,10
CUST-104387,Vertex Logistics,Technology,Professional,281308,338,168,74
CUST-104388,Summit Health,Technology,Starter,291418,47,61,73
CUST-104389,Summit Health,Manufacturing,Enterprise,249771,320,344,46
CUST-104390,Nimbus Logistics,Education,Enterprise,142454,34,282,47
CUST-104391,Evergreen Logistics,Manufacturing,Enterprise,56730,409,260,28
CUST-104392,BluePeak Industries,Education,Starter,42110,322,244,64
CUST-104393,BluePeak Technologies,Manufacturing,Professional,227530,392,307,66
CUST-104394,Evergreen Solutions,Financial Services,Professional,297293,199,125,29
CUST-104395,Pioneer Industries,Healthcare,Enterprise,40422,462,97,-26
CUST-104396,Nimbus Financial,Financial Services,Enterprise,274313,337,2,-4
CUST-104397,Evergreen Technologies,Education,Professional,150748,427,10,-26
CUST-104398,Nimbus Financial,Manufacturing,Professional,109303,30,4,68
CUST-104399,Nova Solutions,Logistics,Enterprise,120562,429,40,9
CUST-104400,Summit Financial,Healthcare,Professional,61540,219,150,-34
CUST-104401,Apex Systems,Technology,Starter,247341,68,62,37
CUST-104402,BluePeak Solutions,Financial Services,Starter,201781,253,15,30
CUST-104403,Evergreen Technologies,Technology,Starter,199753,445,81,62
CUST-104404,Pioneer Technologies,Manufacturing,Professional,107482,59,136,-26
CUST-104405,Vertex Technologies,Technology,Starter,40480,375,204,13
CUST-104406,BluePeak Health,Manufacturing,Professional,245702,101,226,16
CUST-104407,Apex Networks,Technology,Starter,273292,311,173,-16
CUST-104408,Evergreen Health,Technology,Starter,177627,370,270,19
CUST-104409,Atlas Financial,Healthcare,Professional,67516,220,163,70
CUST-104410,Vertex Logistics,Healthcare,Starter,165491,147,360,63
CUST-104411,Pioneer Financial,Healthcare,Enterprise,118897,228,228,-31
CUST-104412,Bright Solutions,Logistics,Professional,222914,62,306,1
CUST-104413,Evergreen Industries,Logistics,Starter,112692,292,131,-40
CUST-104414,Pioneer Technologies,Healthcare,Professional,27166,492,199,-27
CUST-104415,Vertex Industries,Manufacturing,Enterprise,128211,68,47,45
CUST-104416,Vertex Solutions,Manufacturing,Professional,258482,247,301,8
CUST-104417,Apex Systems,Education,Starter,178300,21,149,69
CUST-104418,Pioneer Health,Financial Services,Starter,76472,378,216,71
CUST-104419,Nimbus Systems,Financial Services,Professional,178253,170,150,44
CUST-104420,Atlas Health,Manufacturing,Starter,44740,155,330,14
CUST-104421,Nimbus Systems,Technology,Enterprise,149212,395,205,-33
CUST-104422,Evergreen Health,Manufacturing,Professional,233548,65,201,0
CUST-104423,BluePeak Networks,Manufacturing,Starter,63668,232,222,56
CUST-104424,Nova Solutions,Financial Services,Enterprise,162991,19,53,-28
CUST-104425,Nimbus Financial,Logistics,Enterprise,164358,490,329,14
CUST-104426,Apex Industries,Education,Enterprise,35861,402,328,21
CUST-104427,Nova Solutions,Healthcare,Enterprise,288241,246,117,-39
CUST-104428,BluePeak Logistics,Technology,Professional,273257,339,124,-10
CUST-104429,Bright Industries,Manufacturing,Professional,262512,350,18,-28
CUST-104430,Evergreen Financial,Healthcare,Enterprise,265591,94,164,-34
CUST-104431,Apex Systems,Logistics,Starter,283759,257,168,39
CUST-104432,Apex Networks,Manufacturing,Enterprise,23139,152,168,52
CUST-104433,Evergreen Industries,Education,Starter,275292,321,35,27
CUST-104434,Atlas Solutions,Technology,Starter,102130,218,148,-31
CUST-104435,Bright Networks,Financial Services,Starter,211874,61,91,54
CUST-104436,Atlas Solutions,Technology,Enterprise,117583,276,46,57
CUST-104437,Bright Networks,Education,Starter,89867,250,83,-14
CUST-104438,Pioneer Industries,Manufacturing,Professional,13210,214,354,50
CUST-104439,Nova Systems,Technology,Starter,253431,497,359,-26
CUST-104440,Vertex Industries,Logistics,Enterprise,271293,157,97,-22
CUST-104441,Pioneer Logistics,Manufacturing,Starter,174276,134,78,-39
CUST-104442,Bright Financial,Technology,Professional,70685,239,190,43
CUST-104443,Evergreen Solutions,Logistics,Professional,83272,88,340,68
CUST-104444,Bright Networks,Financial Services,Enterprise,298994,457,252,23
CUST-104445,BluePeak Health,Technology,Starter,253346,217,300,4
CUST-104446,Nimbus Health,Education,Starter,56599,231,123,1
CUST-104447,Summit Solutions,Healthcare,Starter,261259,137,169,-16
CUST-104448,BluePeak Technologies,Education,Professional,287393,106,148,51
CUST-104449,Vertex Health,Manufacturing,Starter,101195,123,18,31
CUST-104450,Pioneer Solutions,Logistics,Enterprise,171596,468,107,34
CUST-104451,Apex Networks,Education,Professional,284199,260,106,21
CUST-104452,Nova Health,Manufacturing,Professional,40355,72,265,-40
CUST-104453,Nimbus Networks,Healthcare,Enterprise,133574,243,39,78
CUST-104454,Bright Financial,Education,Starter,115464,153,228,41
CUST-104455,Nimbus Systems,Manufacturing,Starter,245511,293,32,45
CUST-104456,BluePeak Networks,Financial Services,Professional,28343,101,226,69
CUST-104457,Summit Networks,Financial Services,Enterprise,278183,179,266,-24
CUST-104458,Nimbus Solutions,Logistics,Enterprise,105951,356,290,43
CUST-104459,Vertex Logistics,Technology,Professional,99016,44,175,25
CUST-104460,Nimbus Networks,Technology,Professional,64593,252,165,73
CUST-104461,Apex Industries,Healthcare,Professional,227464,395,214,47
CUST-104462,Summit Systems,Healthcare,Enterprise,48222,124,221,49
CUST-104463,Summit Solutions,Education,Starter,268940,187,106,52
CUST-104464,Apex Financial,Technology,Professional,52461,365,239,-39
CUST-104465,Nova Systems,Education,Enterprise,83893,29,27,74
CUST-104466,Pioneer Health,Healthcare,Professional,107688,38,139,17
CUST-104467,Atlas Logistics,Technology,Starter,89296,235,185,72
CUST-104468,Nova Networks,Manufacturing,Enterprise,24623,408,172,51
CUST-104469,Nimbus Health,Healthcare,Professional,95312,334,18,39
CUST-104470,Summit Networks,Logistics,Enterprise,180202,448,6,77
CUST-104471,BluePeak Logistics,Financial Services,Professional,183254,291,361,17
CUST-104472,Pioneer Logistics,Financial Services,Starter,29624,437,162,-7
CUST-104473,Nimbus Networks,Logistics,Enterprise,182829,477,215,21
CUST-104474,Nimbus Technologies,Logistics,Professional,177653,39,308,54
CUST-104475,Apex Systems,Manufacturing,Professional,53124,488,156,71
CUST-104476,Pioneer Solutions,Education,Starter,145611,213,140,15
CUST-104477,Apex Solutions,Healthcare,Professional,31613,17,12,-3
CUST-104478,Bright Industries,Technology,Enterprise,122654,143,152,53
CUST-104479,Evergreen Technologies,Healthcare,Professional,86432,102,145,10
CUST-104480,Apex Systems,Manufacturing,Enterprise,32721,231,357,20
CUST-104481,Nimbus Health,Logistics,Starter,213356,274,181,-18
CUST-104482,Nimbus Networks,Education,Professional,23794,300,158,-10
CUST-104483,Nimbus Industries,Financial Services,Starter,238931,459,351,-5
CUST-104484,Summit Systems,Logistics,Starter,131904,464,81,49
CUST-104485,Pioneer Solutions,Manufacturing,Professional,173108,220,193,-28
CUST-104486,Nova Technologies,Financial Services,Professional,276805,157,311,75
CUST-104487,Atlas Financial,Manufacturing,Enterprise,47290,58,46,69
CUST-104488,Vertex Logistics,Logistics,Enterprise,158300,338,253,79
CUST-104489,Evergreen Systems,Logistics,Professional,168938,398,272,76
CUST-104490,Apex Logistics,Technology,Professional,297430,470,131,74
CUST-104491,BluePeak Industries,Education,Starter,261870,344,125,21
CUST-104492,BluePeak Industries,Manufacturing,Professional,290465,229,24,1
CUST-104493,Bright Systems,Education,Professional,76287,72,217,-24
